codeCIS;codeCIP7
63662572;3630032
63662572;3630049
63662572;3953373
63662572;5653362
63662572;5754548
63662572;5754554
63663343;4150937
63663368;3377573
63664299;3119782
63665248;3016934
63665312;5754637
63665312;5754643
63665312;5754666
63667263;3653174
63667263;3653180
63669570;2243422
63669570;2243480
63669727;3013257
63669741;3841177
63669823;3754780
63670380;2794688
63670722;5546086
63671347;3340311
63672883;3496705
63672890;3754662
63674254;3326009
63675185;3318702
63676077;2762642
63677161;3019264
63677631;2210463
63677631;2210492
63678345;5508916
63679194;3006126
63679504;3008546
63680638;5652167
63681398;3006634
63681430;3158428
63681957;3111013
63681957;3468904
63683463;3728558
63686057;4940467
63686801;5536538
63686819;4900379
63686872;3839571
63686872;3839602
63688396;3812425
63688528;3814401
63688752;3268105
63688752;5721069
63689562;3019186
63690098;4981584
63690098;4981590
63690162;3606128
63690956;5505814
63690956;5505815
63691015;3762265
63692245;3238179
63696425;3209686
63696471;3007789
63696471;3007790
63696471;3007791
63697057;3019039
63697872;3322081
63699439;5501964
63700749;4900047
63701267;3865321
63701267;3865344
63703396;3016985
63703784;3011769
63703784;3011770
63704427;3981576
63704427;3981582
63704427;3981607
63707042;3990397
63707042;3990405
63707067;3362525
63707416;3042507
63708322;3745060
63708322;3745083
63709164;5740345
63709997;5603329
63713344;3447463
63713522;3024315
63713522;3024316
63714072;3048295
63715217;3009261
63716917;3019964
63718067;3965399
63718067;3965407
63719525;3019036
63720680;3269524
63720680;3512031
63721729;3792036
63722770;3001623
63722770;3013341
63722806;3001215
63722806;3862943
63723107;3021234
63723107;3021235
63724643;3649994
63725282;3780872
63725282;3780895
63726943;2787903
63727550;5505386
63727600;3023284
63727664;3899366
63727664;3899389
63728481;3135858
63728481;5583325
63728702;3855771
63728702;3855788
63728702;3855819
63728734;3017866
63728734;3017867
63729327;3012806
63729455;5621439
63729537;3399818
63729811;3014626
63729811;3014628
63730233;3688965
63730354;2196094
63731748;2234713
63731748;2234736
63732483;3829851
63732483;3829940
63732654;3021373
63732750;4931379
63733514;4993185
63734096;3574256
63734630;3008159
63735593;3494882
63735718;3019140
63735807;3006403
63735910;3795299
63735910;3795307
63736019;3020646
63736019;3020647
63736019;5627241
63736019;5627258
63736058;3335497
63736058;3444476
63736250;3300091
63737879;3207061
63737879;5590006
63738721;3745545
63738721;3745551
63738842;3266135
63739307;3004170
63739321;3020465
63739321;3020466
63739570;3575497
63740918;2683575
63740918;3928381
63740918;3928406
63740918;3928429
63740918;3928441
63743120;3617391
63743120;3617445
63743330;3887541
63744069;3809239
63744998;5562599
63745833;3544462
63745833;3544479
63748555;3424019
63749486;3469476
63749486;3469482
63750773;3608908
63750773;3608914
63751971;3022964
63752144;3002903
63752728;3476430
63754202;5633394
63754960;3004142
63755329;3975558
63756662;5500400
63757052;2174129
63757052;2174170
63757052;3001983
63759295;3297615
63759295;3751706
63759509;3010761
63760034;3802390
63760034;3802415
63760582;2697643
63760582;2697672
63761595;3253954
63762195;4151428
63763055;4987144
63766133;3039764
63769738;3525223
63771664;3791019
63771924;3489042
63774710;5866359
63775196;4901852
63775310;3922295
63775310;3922332
63775495;2690687
63775634;3020824
63775634;5506830
63775716;3019870
63775876;3421274
63776483;3017699
63776483;3018964
63777215;3567724
63777286;5503723
63778993;3101109
63779682;3019593
63781007;3576025
63781007;3576031
63781726;3915668
63782187;3777870
63782187;3777887
63782319;3918052
63784416;3619125
63784708;3489912
63785468;3569769
63787647;3000376
63787825;3572895
63788717;3008736
63790127;3011200
63791631;3745611
63791663;3722194
63791663;3722202
63791738;3461144
63791738;3941298
63791791;3800681
63792263;2196869
63792263;2196898
63792701;3479322
63793479;3612459
63793479;3724224
63794766;3686363
63794766;5664006
63795537;3015508
63797011;3008995
63798152;3490418
63798234;3960189
63798234;3960232
63798857;2245740
63802451;5644423
63802533;3476849
63803382;3936570
63803382;3936587
63803457;3763342
63803877;3286741
63803877;3715248
63803884;4913157
63803884;4913163
63804370;2198093
63804370;2198124
63804559;3322922
63806058;3821631
63806097;3615305
63806097;3616842
63806777;5507903
63807135;3019105
63807135;5506917
63807217;3009182
63807217;3009184
63807217;3009185
63807217;3009186
63807217;3009187
63808123;2800503
63809467;2747393
63809467;2747430
63811361;5502702
63811710;3794489
63811710;3815062
63812043;3740536
63812100;3347810
63812100;3347827
63812100;3347833
63812100;3347856
63812730;3012549
63813120;3015998
63813120;3016630
63813519;3471881
63814140;4972674
63814329;3823854
63814329;3823860
63815000;3728682
63815000;3728699
63815096;3347218
63815331;3804986
63815630;3024387
63816522;4183523
63816522;4183546
63817001;3006124
63818797;3016417
63819130;4911313
63819130;4927797
63819739;4975247
63820047;2678947
63820175;4900283
63820638;3010062
63820798;3337071
63820969;3015680
63822272;2692261
63822272;2692278
63823328;5803821
63823680;2229830
63823680;2229882
63824615;3297578
63825628;3289142
63826452;3771100
63826452;3801568
63826452;3801574
63827255;3776132
63827255;3776149
63828371;3091523
63830251;3592886
63830251;3592892
63830290;3006300
63830290;3762176
63830486;3934507
63830632;3884494
63830632;3884519
63831823;2163611
63832373;2736900
63832373;2736917
63832373;5842927
63833685;5701078
63833888;3266968
63834189;3019588
63836158;3396524
63836158;3396530
63839179;3611106
63840612;3336284
63840612;3407707
63840612;3494250
63841034;3554839
63841059;3821045
63841924;3001772
63842168;3931236
63845762;3297584
63845794;2695236
63846800;5869174
63847724;3435678
63847724;5605877
63848121;5506498
63848228;5500027
63848228;5500029
63849650;3637531
63849839;3665958
63849839;3665987
63850791;2675216
63850791;2675222
63851352;3009091
63852237;5593677
63852657;2740327
63852657;2740362
63853809;3021140
63855240;3288697
63855240;3723041
63855735;3889296
63857177;3014116
63857177;3014117
63857227;4900382
63857227;4900383
63857729;3273046
63857992;3004107
63858119;4991387
63858119;4991401
63859865;2677907
63859865;2677965
63860433;2230230
63861752;3919979
63862669;3016188
63864766;2698737
63865252;3015144
63866137;5703924
63866361;3342959
63866728;2219079
63868145;3018139
63868864;3354709
63870235;3793685
63870331;3929185
63870331;3929239
63870751;3185135
63871159;3572889
63871604;3011761
63871860;2746057
63871860;2746100
63872236;2239478
63872236;2239490
63872528;3368410
63873854;3691074
63873854;3691134
63873893;3938824
63873893;3938847
63874155;3546656
63874155;3768090
63874803;2239900
63874970;2789463
63874970;2789523
63875218;3159333
63877443;3830819
63878513;3815145
63878584;4186639
63880820;3864913
63880820;3864936
63881349;3013408
63881961;3975587
63882209;3674153
63882433;5813452
63883282;3584266
63883791;2734404
63883791;2734456
63885956;5502738
63886517;5838423
63886766;2167632
63887327;5505741
63889431;5740374
63891101;3021371
63892897;3872887
63892897;3872901
63892897;3872953
63893173;4900470
63893967;3094289
63894229;3004761
63894243;3388045
63895021;3015742
63895548;3751617
63896696;3573802
63896963;4933645
63896963;4933651
63897481;3003266
63897481;3003267
63897780;3961852
63897780;3961875
63898099;2741982
63898512;3295409
63901015;3848771
63902334;3535836
63902601;3994917
63902601;3994952
63902626;3780004
63902626;3780027
63903475;3014718
63903849;3022782
63904029;3369929
63905138;3102250
63905960;2741947
63906222;3023857
63906261;3376214
63907395;3086597
63909389;3703050
63909453;3692754
63909663;2789196
63909873;3023549
63911098;3749342
63911415;4900063
63911447;3861754
63911447;3861777
63912200;3024186
63912232;2667493
63912862;3140233
63914016;5786726
63914596;3775724
63915004;5769550
63917756;2199750
63917756;3894305
63918096;3692085
63918395;3581204
63919440;3014775
63921217;3003799
63921217;3256013
63922746;2800851
63922803;3709472
63922956;5566114
63923727;3198439
63924537;3008269
63925105;4180080
63925105;4180105
63925817;3583829
63925817;3583858
63925984;4901941
63926641;3004980
63926641;3004985
63927049;3564683
63927615;2781906
63927615;3021662
63927896;2767355
63927896;2767384
63928539;2772793
63929235;3010211
63929363;2758971
63929363;2758988
63930084;3615558
63931033;3608268
63931834;3806927
63931930;5502463
63932377;3059235
63933319;3328273
63934499;3021637
63934848;3001636
63935220;2664448
63935220;2664454
63935487;5619365
63936571;3189819
63936571;3473590
63936571;3570672
63938387;3197813
63938775;5752437
63940790;3332932
63941294;3588413
63941294;3588436
63941426;2180420
63942962;3463516
63942962;3463522
63943758;4991335
63945150;5620233
63945271;3973335
63947112;3368491
63947653;4185002
63947653;4941656
63949533;3041815
63949750;4900079
63949750;4901533
63949960;3021699
63951114;3375290
63951114;3720634
63951694;3403537
63951694;3403566
63953179;4919450
63953179;4919473
63954135;3009502
63954886;3008061
63954950;3535210
63957170;2745810
63957170;3018645
63957761;2744348
63957761;3000826
63958735;2223218
63958849;3284943
63958849;5758486
63961770;5787306
63961770;5787335
63961770;5787341
63961902;3605034
63964446;3879257
63964656;5501581
63964916;2751727
63964916;2751733
63964916;2751756
63964916;2751762
63964962;3008596
63965053;5711591
63965740;2184754
63965740;2184808
63966283;3024193
63967289;3573110
63967289;3574546
63967296;3010518
63970132;3004793
63970132;3018818
63971056;3473348
63971056;3473360
63973299;4933786
63973299;4933792
63974084;4173016
63974084;4173022
63974084;4173068
63975542;5726776
63975599;3005715
63976352;2798999
63976701;3691648
63976822;3205843
63976886;2741806
63976886;2741812
63976911;3117866
63978976;4900076
63979626;3009095
63981189;3683092
63981189;3706410
63981189;3706433
63981189;3706479
63981755;3404318
63983293;3920043
63985038;3024001
63987103;3338308
63987103;3867633
63987249;3629224
63987249;3629247
63988721;3766926
63988721;3766932
63988721;5698577
63988721;5698614
63989385;3008279
63989385;3020856
63990590;3985539
63990590;3985551
63992157;4900028
63992335;3312208
63992417;4168541
63993490;3510575
63993490;3510581
63993490;3773375
63994813;3024474
63994813;3024475
63995388;4900432
63996294;2241475
63996942;3019509
63996942;3019510
63997357;3820689
63997439;3021419
63998110;4945884
63999867;3613565
63999931;5506196
64000632;3762259
64000931;3220771
64000931;3722254
64002373;3021722
64002373;3021723
64002423;3005365
64003144;2236899
64003525;3484731
64003920;3006122
64005832;3830699
64008230;3305450
64008337;5507247
64010594;3056171
64011358;3896801
64011358;3896847
64011803;3006909
64011803;3024699
64012517;3491234
64014888;3454581
64015292;3083096
64016362;3563494
64018107;2245912
64018107;2245935
64018267;3521828
64018267;3741501
64018712;3559050
64018979;5503445
64019682;3006529
64019682;3006530
64019846;3002052
64021217;3594997
64021217;3736664
64021886;3016973
64022454;5661338
64022529;3019563
64023481;3692375
64024124;3009173
64024786;4936247
64026417;3272578
64026666;3609144
64026666;3609150
64027031;2241305
64027622;3021287
64027679;3816989
64027704;3720172
64027704;3720195
64029160;5779100
64029160;5779117
64029712;3397883
64029712;3397908
64029712;3432616
64031567;3639671
64032562;3599977
64032854;3187565
64033301;5769455
64033397;3005905
64033397;3005910
64033881;3925543
64033881;3925572
64034232;2784164
64034232;3017215
64034435;3019127
64034435;3019128
64035359;3423907
64036190;3745918
64036532;3011979
64038526;3615653
64038526;3730288
64038921;3022753
64039311;3019919
64041547;2244746
64041718;3018804
64041757;3002617
64043587;5500346
64044205;2240889
64044237;2194669
64045143;3665154
64045168;3597197
64045168;3597205
64045168;3597211
64046761;2755234
64047571;3305639
64048335;3895842
64048709;5661321
64050126;2169341
64050311;3007865
64050311;3020851
64052038;3356571
64052173;3437393
64052764;3697148
64052814;3002109
64052814;3002110
64053193;3895523
64053460;3656184
64053510;3771347
64053720;3777611
64053720;3777628
64055988;3732979
64056613;3002566
64056613;3002568
64057409;3354164
64057843;5505188
64059342;3745568
64059342;3745574
64059470;4922050
64059844;3040626
64059876;3010334
64060864;5609929
64060871;3988957
64060871;3988963
64061553;2214892
64061667;3008528
64061763;3016226
64061763;3017341
64061788;3004453
64061788;3004454
64061788;3004455
64061941;3523939
64062452;3991853
64062452;3991907
64062783;4987931
64064987;3198652
64065772;3005362
64065904;3014749
64065904;3014750
64066269;3296975
64066269;3296981
64067524;3006618
64067524;3012146
64067620;3012878
64068708;3301601
64069183;2692338
64069322;3761165
64069767;3021475
64070919;3021733
64070919;3021734
64070919;3021736
64071063;3751451
64071063;3751497
64071818;3009553
64071818;3009555
64072763;3528173
64072763;3528196
64073139;3485860
64073783;3674319
64076815;3000829
64077205;5766391
64077212;3648233
64077917;5560531
64079238;3009878
64079238;3009880
64080062;2682216
64080062;2682245
64080646;3305510
64080646;5561364
64081901;3117286
64082832;2737495
64082832;2737549
64083973;3909998
64083973;4153321
64084865;3009213
64084865;3009215
64084865;3009217
64084865;3011087
64085433;3458478
64085433;3458484
64085433;3458490
64085433;3458509
64085433;3458515
64085433;3458521
64085433;3505982
64085433;3505999
64085433;3506007
64085433;5614391
64085433;5614416
64085433;5625414
64085814;3369786
64085981;3118676
64086275;2206906
64088867;3376964
64090124;3732577
64090124;3734748
64090327;3706597
64090327;3706605
64091062;3014999
64093184;3017070
64093184;3017071
64093184;3017072
64093355;3011764
64095833;4900864
64097599;3758252
64097599;3758281
64098181;3816423
64099212;3461724
64099244;2791879
64099244;2791885
64099785;3014057
64100013;2676865
64100013;2676919
64101179;5724808
64101179;5724820
64101179;5744024
64102427;3008922
64102473;3008303
64103340;3322112
64103828;3408109
64103828;3408121
64103828;4185901
64105964;3010353
64107495;4159252
64107495;4159306
64108056;4900322
64108234;3388565
64108825;3912635
64109927;3705209
64110541;3008157
64110908;3020258
64115225;3718264
64115257;3393336
64115976;3764181
64115976;3764198
64115983;4178060
64116131;2209520
64116131;2209537
64117322;3661357
64117646;3291469
64117692;3959766
64117856;4943359
64118189;3066910
64119056;3944977
64119540;3984646
64121178;2676575
64121235;3219704
64121235;5544354
64121915;2684451
64121915;2689098
64122611;2761996
64122611;3020853
64122807;3659455
64124103;3051417
64124103;5753046
64124701;3273141
64125746;3020452
64125746;3020453
64125828;3561578
64126264;3775210
64126499;3014547
64126741;3152012
64126741;3223462
64127380;3020599
64127601;3844106
64127601;3844112
64127601;3844129
64127633;3885789
64127633;3885803
64127672;3987254
64128450;3423994
64129342;3386508
64130608;3014068
64130608;3060089
64130871;3002948
64130978;3024427
64132502;3998393
64132502;4950018
64133700;4900400
64133700;4900401
64135391;3024259
64137353;3827042
64138003;5865265
64138003;5865294
64138003;5865354
64138003;5865383
64139386;3624818
64139742;3193933
64141049;5503398
64141483;3474282
64142852;3019526
64144419;3543623
64144682;2179210
64146217;2788564
64146936;5607391
64147632;3659395
64147835;4913401
64148136;3115554
64148136;3259833
64150190;4901906
64150190;4901912
64150621;3002361
64150621;3002362
64150621;3016141
64150621;3595726
